date,chlorophyll_ugL,organization,location,latitude,longitude
2015-07-20,57.39418087,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2015-07-20,49.60099857,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2015-07-20,67.11529641,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2015-07-20,15.69039368,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2015-07-20,117.2652239,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2015-07-20,54.70464458,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2015-07-20,93.34860019,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2015-07-20,69.73193737,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2015-08-03,239.1773563,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2015-08-03,202.7384743,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2015-08-03,212.9447992,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2015-08-03,48.93731553,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2015-08-03,69.73193737,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2015-08-03,17.42574116,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2015-08-03,36.06215702,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2015-08-03,70.83792512,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2015-08-03,85.70736815,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2015-08-03,72.25642882,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2015-08-17,86.39881391,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2015-08-17,191.0848641,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2015-08-17,88.00924016,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2015-08-17,67.5126481,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2015-08-17,117.2652239,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2015-08-17,143.391484,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2015-08-17,65.28326374,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2015-08-17,164.6658701,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2015-08-17,45.93505009,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2015-08-17,112.8362807,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2015-08-31,208.8705357,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2015-08-31,44.76025918,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2015-08-31,14.32228142,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2015-08-31,89.5392142,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2015-08-31,131.1438721,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2015-08-31,53.72214464,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2015-08-31,86.78262101,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2015-08-31,197.266247,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2015-08-31,159.7375104,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2015-08-31,130.4186338,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2015-09-17,26.70058792,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2015-09-17,250.4864966,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2015-09-17,50.59424054,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2015-09-17,71.15348367,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2015-09-17,15.39865747,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2015-09-17,25.15988398,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2015-09-17,66.71762046,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2015-09-17,109.1271532,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2015-09-17,63.76449467,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2015-09-17,47.2726263,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2015-09-28,18.28441286,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2015-09-28,16.56119946,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2015-09-28,46.68808679,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2015-09-28,52.90150192,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2015-09-28,46.6044991,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2015-09-28,12.53608998,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2015-09-28,113.5760775,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2015-09-28,43.15905445,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2015-09-28,22.59314993,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2015-09-28,19.98550746,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2015-10-12,27.78077379,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2015-10-12,49.93238099,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2015-10-12,5.400679173,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2015-10-12,15.30124338,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2015-10-12,13.13515947,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2015-10-12,58.52992476,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2015-10-12,16.85005557,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2015-10-12,6.620183526,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2015-10-12,118.0011226,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2015-10-12,13.33400735,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2015-10-27,17.32997764,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2015-10-27,23.78958323,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2015-10-27,13.23463484,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2015-10-27,10.66279527,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2015-10-27,13.8293605,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2015-10-27,1.775137513,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2015-10-27,9.015851133,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2015-10-27,4.524244776,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2015-10-27,6.871100765,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2015-10-27,4.74252972,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2015-11-09,19.70342048,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2015-11-23,18.28441286,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2015-12-07,18.18928355,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2016-01-04,10.98987655,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2016-01-19,5.4793411,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2016-02-01,13.53244767,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2016-02-16,16.75384654,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2016-02-29,10.08702951,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2016-03-14,16.36824325,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2016-03-28,17.0422474,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2016-04-11,20.92189843,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2016-04-26,12.43586562,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2016-04-26,10.70375522,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2016-04-26,15.78747261,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2016-04-26,11.93304981,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2016-04-26,16.56119946,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2016-04-26,6.979800076,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2016-04-26,7.174875611,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2016-04-26,15.49598677,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2016-04-26,8.774313321,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2016-04-26,8.774313321,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2016-04-26,9.652228101,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2016-05-09,8.521293194,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2016-05-09,7.734423813,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2016-05-09,7.131589282,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2016-05-09,7.023214401,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2016-05-09,6.979800076,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2016-05-09,12.13451968,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2016-05-09,7.884106392,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2016-05-09,8.81638503,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2016-05-09,11.51855727,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2016-05-09,7.174875611,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2016-05-09,8.075983105,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2016-05-23,9.983743492,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2016-05-23,16.17497326,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2016-05-23,7.680869315,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2016-05-23,11.34609439,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2016-05-23,8.203552053,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2016-05-23,15.39865747,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2016-05-23,7.401545567,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2016-05-23,11.93304981,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2016-05-23,8.81638503,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2016-05-23,22.31582284,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2016-06-06,43.83422616,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2016-06-06,40.69911483,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2016-06-06,14.22388658,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2016-06-06,20.54804919,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2016-06-06,19.42077619,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2016-06-06,14.02681457,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2016-06-06,21.94531243,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2016-06-06,49.68387269,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2016-06-06,72.25642882,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2016-06-06,15.20374379,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2016-06-21,106.8933507,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2016-06-21,103.1559306,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2016-06-21,76.33316877,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2016-06-21,98.64620149,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2016-06-21,85.70736815,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2016-06-21,150.5283851,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2016-06-21,149.1048003,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2016-06-21,88.00924016,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2016-06-21,64.48452549,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2016-06-21,106.1473255,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2016-07-06,228.4657964,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2016-07-06,98.64620149,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2016-07-06,123.1350057,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2016-07-06,329.1603494,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2016-07-06,97.13668942,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2016-07-06,245.8384902,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2016-07-06,175.8559013,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2016-07-06,364.6696286,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2016-07-06,68.9404666,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2016-07-06,91.06559603,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2016-07-18,91.06559603,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2016-07-18,166.7717854,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2016-07-18,142.6751352,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2016-07-18,149.8168256,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2016-07-18,140.5231021,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2016-07-18,104.6531001,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2016-07-18,182.107046,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2016-07-18,135.4838448,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2016-07-18,156.2044243,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2016-07-18,313.7822241,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2016-08-01,95.62393961,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2016-08-01,228.4657964,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2016-08-01,117.2652239,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2016-08-01,144.822707,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2016-08-01,118.7363899,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2016-08-01,34.6727755,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2016-08-01,128.2395679,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2016-08-01,154.0792934,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2016-08-01,63.76449467,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2016-08-01,199.3207522,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2016-08-15,65.28326374,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2016-08-15,31.6942122,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2016-08-15,43.83422616,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2016-08-15,116.5286885,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2016-08-15,78.51587332,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2016-08-15,51.50235786,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2016-08-15,200.688802,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2016-08-15,26.70058792,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2016-08-15,77.03567858,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2016-08-15,127.5120822,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2016-08-31,86.39881391,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2016-08-31,36.75407479,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2016-08-31,37.35803351,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2016-08-31,80.69025178,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2016-08-31,65.28326374,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2016-08-31,74.84715179,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2016-08-31,5.276746969,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2016-08-31,57.71899243,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2016-08-31,92.58846229,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2016-08-31,110.6128559,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2016-09-13,7.53064139,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2016-09-13,41.12467228,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2016-09-13,39.50426239,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2016-09-13,38.304411,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2016-09-13,35.45522662,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2016-09-13,43.49682073,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2016-09-13,33.01283453,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2016-09-13,68.22707176,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2016-09-13,45.01235406,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2016-09-13,29.03373609,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2016-09-26,15.8844694,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2016-09-26,21.29482987,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT NORTH BUCK ISLAND,42.308389,-121.856222
2016-09-26,21.38792173,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2016-09-26,29.74636387,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE,42.369083,-121.848694
2016-09-26,33.01283453,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2016-09-26,29.74636387,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
2016-09-26,13.13515947,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT PELICAN MARINA,42.241722,-121.822306
2016-09-26,29.30125074,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2016-09-26,15.69039368,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2016-09-26,19.7975109,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT WOCUS BAY,42.32689,-121.919922
2016-10-10,17.71259917,KLAMATHTRIBES_WQX,AGENCY LAKE SOUTH,42.523583,-121.984278
2016-10-10,15.00848536,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT EAGLE RIDGE,42.422083,-121.943278
2016-10-10,7.326096558,KLAMATHTRIBES_WQX,AGENCY LAKE NORTH,42.560556,-121.947444
2016-10-10,16.27164778,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT COON POINT,42.435722,-122.028194
2016-10-10,3.599811123,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT FREMONT BRIDGE,42.23861,-121.80588
2016-10-10,14.61691109,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT SHOAL WATER BAY,42.40725,-121.963083
2016-10-10,15.39865747,KLAMATHTRIBES_WQX,UPPER KLAMATH LAKE AT MID-LAKE NORTH,42.441361,-121.998833
